id,lon,lat,people,chickens,car,children,malaria,household_head_age,household_head_sex
10020,32.6413435693466,-25.0324276684254,7,53,No car,0,no malaria,38.1151582209891,male
10021,32.7376522418843,-25.0808905833661,4,14,No car,2,no malaria,29.3729890220215,male
10022,32.623669564685,-25.017721667797,7,15,No car,3,no malaria,44.6785939791076,female
10023,32.6530258480565,-25.0192639158994,5,36,No car,0,no malaria,34.2364626663743,male
10024,32.6508316515728,-25.0304880168843,8,2,No car,7,malaria,24.5258774242569,male
10025,32.0807560119205,-24.4893538339473,6,12,No car,4,no malaria,26.7017259086275,male
10026,32.6430675430117,-25.018293127838,5,18,No car,0,no malaria,18.6617202194436,male
10027,32.6543352691843,-25.0460091249136,8,8,No car,7,no malaria,59.315783058499,female
10028,32.6490752918721,-25.0424370101237,8,13,No car,3,malaria,41.2529246822912,male
10029,32.6547932914036,-25.0229976146655,4,10,No car,1,no malaria,21.4655642380665,male
10030,32.6507432638285,-25.0448117564934,5,13,No car,2,no malaria,31.1638378197036,male
10031,32.6025591848436,-25.0801446142603,4,7,No car,3,malaria,48.4283767934494,female
10032,32.6239722851095,-25.018633403811,9,27,No car,3,no malaria,24.2723317107663,female
10033,32.6574479176855,-25.0042796036849,7,5,No car,3,no malaria,26.3718672487458,male
10034,32.4333401776322,-25.0965652050068,3,32,No car,0,malaria,27.088028779828,male
10035,32.6540247547167,-25.0088561127195,6,30,No car,2,no malaria,42.8090445771746,female
10036,32.7061464106896,-25.0499819534922,8,48,No car,0,no malaria,53.0006640189946,male
10037,32.5079072854077,-25.2467290030955,7,16,No car,2,malaria,28.6105180827805,male
10038,32.6341982810333,-25.0228956830069,6,5,No car,0,malaria,27.2335956003947,male
10039,32.6807935526809,-24.7617429116008,3,0,No car,0,malaria,29.460352275303,male
10040,32.8638279301176,-24.8063911059124,4,18,No car,3,malaria,50.458703201883,male
10042,32.6463716446879,-25.0168192951983,9,9,No car,1,malaria,33.1925256893659,female
10043,32.7765341533401,-24.6254244473599,9,12,No car,6,no malaria,69.4108598925089,male
10044,32.6346194055393,-25.0256288968996,4,0,No car,2,malaria,34.7900782449757,male
10045,32.8428640254964,-24.8021580561901,8,13,No car,4,no malaria,62.4484919698307,male
10046,32.6619843572773,-25.0442947571698,6,23,No car,3,no malaria,25.4071055819103,male
10047,32.654361671207,-24.5800687768256,8,16,No car,2,no malaria,36.5891188060185,male
10048,32.58300469781,-25.0324664866215,6,0,No car,5,malaria,33.7825708144526,female
10049,32.5582623080412,-25.1497359528225,4,50,No car,0,malaria,32.4868734027457,male
10050,32.7449853831623,-24.570036404687,8,27,No car,0,no malaria,30.3391413302051,male
10051,32.6282368224991,-25.0154281406055,4,8,No car,3,no malaria,20.6427647401729,male
10052,32.8467023498652,-24.8025191246266,3,40,No car,0,no malaria,26.3574141203278,male
10053,32.6567602861913,-25.0391702138084,7,27,No car,6,no malaria,38.8756765677332,male
10054,32.1365508772747,-24.7895325461395,6,12,No car,2,no malaria,25.9342924480961,male
10055,32.6367201709164,-25.0289401374306,3,12,No car,1,no malaria,21.6682743742971,male
10056,32.5915939621221,-25.0676350994852,8,12,No car,0,no malaria,49.3457866900449,male
10057,32.7558067445189,-24.5898667291748,5,14,No car,4,no malaria,47.845432421511,female
10058,32.6452389686856,-25.0209581924038,3,24,No car,0,no malaria,39.3325635656485,male
10059,32.6322859358426,-25.0700046435433,8,11,No car,0,no malaria,33.2344054530006,male
10060,32.7211017990707,-24.56328204529,10,27,No car,2,no malaria,68.1626023554879,female
10061,32.6521348999796,-24.9942686419659,6,10,No car,0,no malaria,48.0271996318532,female
10062,32.6345673301018,-25.0287693425412,7,21,No car,3,no malaria,18.3033171647155,male
10063,32.8945950023048,-24.8144134555493,8,6,No car,5,no malaria,16.1930232718593,male
10064,32.6544409802816,-24.9998437113953,11,10,No car,9,malaria,54.4804376413472,male
10065,32.6393309329442,-25.0149942484044,7,7,No car,3,no malaria,39.7183015862077,male
10066,32.8581187084242,-24.8096852445084,8,19,No car,7,no malaria,30.1967177079373,female
10067,32.6420588357099,-25.0215885714412,5,1,No car,0,malaria,64.0108627943489,male
10068,32.6587458986922,-25.0249392778094,4,7,No car,0,malaria,27.1664765509399,male
10069,32.634615586143,-25.0269394859185,4,14,No car,0,no malaria,34.6489430954445,male
10070,32.6246351207609,-25.0349034092829,1,18,No car,0,no malaria,26.1572731084807,male
10071,32.6436086796777,-25.0178761337179,7,1,No car,5,no malaria,48.4829600538681,male
10072,32.6381148166545,-25.0170160353762,7,1,No car,1,no malaria,51.0990635989714,male
10073,32.1258965861351,-24.7818642896285,7,10,No car,5,malaria,30.3738506074039,male
10074,32.6951191220988,-24.5726220113525,5,10,No car,0,no malaria,32.7154901740953,female
10075,32.4200829244744,-25.0970621763089,5,11,No car,3,no malaria,58.2009430260996,male
10076,32.558105759382,-25.1476241819969,4,6,No car,0,no malaria,17.2838017270119,male
10077,32.6882354439674,-25.0250345345164,3,7,No car,0,no malaria,29.6909520285073,male
10078,32.438540759861,-25.0972627170481,7,19,No car,4,no malaria,29.9329691432479,male
10080,32.6805846639517,-24.9830840218216,4,2,No car,0,no malaria,44.5626757215786,female
10081,32.5080450293854,-25.0990646511502,7,16,No car,0,no malaria,23.5246324181447,male
10082,32.8431520141497,-24.8044102773469,5,14,No car,0,no malaria,75.4364913035845,male
10083,32.4829932426843,-25.1750544942705,4,2,No car,3,no malaria,23.4875491387673,female
10084,32.5115320341231,-24.7559984940062,3,2,No car,0,no malaria,34.0841906635079,male
10085,32.6312692844473,-25.0136295971137,7,23,No car,5,malaria,23.0616711372035,male
10086,32.5638152206285,-25.1216266519224,4,36,No car,0,malaria,39.0202160089879,male
10087,32.4914691104272,-25.2002809740661,10,2,No car,6,no malaria,29.3133998150758,male
10088,32.7197074091716,-25.0705012496569,5,2,No car,4,no malaria,34.7110629870137,male
10089,32.6290881739609,-25.0237594090818,9,19,No car,1,no malaria,27.8614334259641,male
10090,32.4593819454561,-25.0825166205021,5,39,No car,0,malaria,33.2879375219078,male
10091,32.6463124960527,-25.0157441444076,4,8,No car,0,no malaria,62.6529270608291,male
10092,32.8986905922613,-24.9350479189769,6,5,No car,4,no malaria,27.7804445002386,male
10093,32.6256789943424,-25.0349854901068,10,17,No car,4,no malaria,29.6542148028591,male
10094,32.6550462610946,-24.9980905830866,4,5,No car,0,malaria,43.9999963473574,female
10096,32.6290983197525,-25.0298719450454,5,27,No car,2,no malaria,75.5849024207649,male
10097,32.6384130776387,-25.0050503179445,3,26,No car,0,no malaria,30.9769172832254,female
10098,32.6312220205781,-25.0136915726125,9,22,No car,0,no malaria,23.207482854917,male
10099,32.8942774158871,-24.8187723669299,5,1,No car,4,malaria,76.034170130475,male
10100,32.6444532170353,-25.0463282859838,5,8,No car,0,no malaria,28.8168497790535,male
10101,32.5932446861608,-25.0829568917705,5,21,No car,0,no malaria,27.5499961167232,female
10102,32.3659492858798,-24.915342070845,6,6,No car,1,no malaria,58.4674895169641,male
10103,32.6273917770873,-25.0155639699364,9,30,No car,4,no malaria,33.7807122985103,female
10104,32.6460108629746,-25.0181804548869,9,0,No car,0,malaria,18.4336314909575,male
10105,32.6495088110061,-24.991331555705,7,7,No car,0,no malaria,43.7163007608828,male
10106,32.8570421412571,-24.7940181386844,5,16,No car,1,no malaria,31.0900521799514,male
10107,32.4961821154178,-25.0846563858778,5,2,No car,0,no malaria,32.4889218950866,male
10108,32.5377410354602,-25.1314846204375,4,6,No car,0,malaria,57.8752338275713,male
10109,32.6039575461326,-25.0026130930668,10,30,No car,3,no malaria,47.0533605428772,female
10110,32.4167058090961,-25.0969576659073,6,0,No car,1,no malaria,36.1474330014625,male
10111,32.6466552784684,-25.0172941121925,3,15,No car,0,no malaria,46.7925607200956,male
10112,32.6953810429689,-25.0014893195619,7,13,No car,4,malaria,63.0430060856223,male
10113,32.6427559106643,-25.0186937386789,6,18,No car,5,no malaria,39.8093592097798,male
10114,32.6585461290382,-25.0051980852029,5,18,No car,3,no malaria,70.5373986575704,female
10115,32.5426078065049,-25.1674398372333,9,32,No car,6,no malaria,36.5472921725373,male
10116,32.6504170688454,-25.0194073536514,7,48,No car,3,no malaria,30.0892419753557,male
10117,32.65788798421,-25.0264375174449,4,4,No car,0,no malaria,57.5501581127807,male
10118,32.6496795196061,-25.015390935228,4,1,No car,3,malaria,32.1283257416801,male
10119,32.8447910742214,-24.8028923684686,3,5,No car,1,no malaria,16.9289788358321,female
10120,32.6446331059298,-25.019516604316,4,24,No car,2,no malaria,30.293851409474,female
10121,32.6518676477139,-25.0220367976809,7,1,No car,4,no malaria,39.7731792159926,male
10122,32.480855141116,-25.1655709145502,8,47,No car,4,no malaria,27.854380675382,male
10123,32.624657591458,-25.026806459787,5,18,No car,1,malaria,41.326416648129,male
10124,32.5476983723031,-25.0879066089534,5,3,No car,3,malaria,21.2483220669956,male
10126,32.6537696902358,-25.0266514075442,3,21,No car,0,no malaria,29.601548748145,male
10127,32.6779123614009,-25.0260728425597,5,8,No car,0,malaria,23.2473501238474,male
10128,32.6569025982043,-25.0217308891643,9,2,No car,0,malaria,57.1359120626081,male
10129,32.6486957092401,-24.9964998581224,12,13,No car,8,no malaria,45.6503872758538,male
10130,32.6283393218966,-25.0335618028983,7,33,No car,0,no malaria,37.1166798113176,male
10131,32.6539776387268,-25.0263458738487,5,27,No car,4,malaria,22.6811184828215,male
10132,32.5022084366502,-25.1147809119371,6,20,No car,5,malaria,25.500118182606,female
10133,32.5116509144946,-24.7715263589305,7,4,No car,3,no malaria,33.4859629287525,male
10134,32.5104306725904,-25.0963105188442,6,8,No car,0,malaria,42.3098716220702,male
10135,32.6464069058963,-25.0277968878559,7,3,No car,5,no malaria,32.4864354703143,male
10136,32.624429562513,-24.9643706054585,11,4,No car,10,no malaria,17.2527066478042,male
10137,32.926962469245,-24.8492539318823,6,1,No car,4,no malaria,35.7700209840216,male
10138,32.6435991939333,-25.0206292707964,8,31,No car,0,no malaria,33.7837974067567,male
10139,32.6291591353891,-25.022092736954,3,0,No car,0,malaria,46.0783239475843,male
10140,32.5997101085813,-25.0728768343011,7,43,No car,1,no malaria,32.5512976238009,female
10141,32.5445405938586,-25.0795201027719,5,3,No car,4,malaria,33.0024057853898,male
10142,32.7410713887897,-25.0804599706151,7,0,No car,6,no malaria,23.6798278519852,male
10143,32.6268309925491,-25.0237436068987,2,19,No car,0,no malaria,63.6138934311188,male
10145,32.6414893828716,-25.024382184202,6,19,No car,4,no malaria,19.0134170679903,male
10146,32.5949954137494,-25.0812151736027,9,2,No car,3,no malaria,35.1035340612615,male
10147,32.6542926021433,-25.0248482107205,4,11,No car,0,no malaria,28.5144768753437,male
10148,32.8923998326276,-24.8214347101456,6,2,No car,4,no malaria,34.1637538043617,male
10149,32.4429799733577,-24.6443967839746,14,4,No car,9,no malaria,17.3447179311035,male
10150,32.578705673097,-24.9550714515893,6,6,No car,4,no malaria,41.3685126602441,male
10151,32.8483243567149,-24.7774540871766,10,11,Has car,8,no malaria,30.9499549801186,female
10152,32.527479882396,-24.7070114304613,4,10,No car,0,malaria,20.6783093344404,male
10153,32.6623998987437,-25.0413053160146,5,8,No car,1,no malaria,33.6638824313275,female
10154,32.6525582147675,-25.0231158331735,6,1,No car,0,malaria,36.9392537452091,male
10155,32.641043673903,-25.0311276271661,6,16,No car,3,no malaria,33.3467728109328,male
10156,32.6798344012799,-25.0359857649318,4,1,No car,0,malaria,67.3188128621377,female
10157,32.6514702334851,-25.0148598244088,1,30,No car,0,malaria,38.4244556124025,female
10158,32.6362237982401,-25.0286732104161,4,8,No car,0,no malaria,41.4712212110679,male
10159,32.6471655794694,-24.9901251588427,5,9,No car,0,no malaria,30.369352871708,male
10160,32.7535259489221,-24.5993092360833,5,14,No car,4,no malaria,19.6952038253028,female
10161,32.1811764045047,-24.8329275813648,7,31,No car,5,no malaria,21.8401067573506,female
10162,32.6406755350012,-25.0231422965612,9,1,No car,8,malaria,59.7172821729118,female
10164,32.4113800148897,-24.4702410512064,8,16,No car,7,malaria,76.3817028039174,male
10165,32.6510564404229,-24.9165360889738,4,8,No car,2,malaria,35.242465470347,male
10166,32.7674851588367,-24.6083817742253,7,18,No car,4,malaria,28.2716032302182,male
10167,32.6351140729066,-25.0135544791466,4,53,No car,3,no malaria,39.7749331091437,female
10168,32.6666152793696,-25.0944610597525,4,46,No car,0,no malaria,31.9929355732832,female
10169,32.4874345466159,-25.1586122824469,4,17,No car,0,no malaria,34.1829368072094,female
10170,32.4331728224327,-24.6257044843617,4,30,No car,3,no malaria,47.7919013193861,male
10171,32.3117732894745,-24.2646536915632,8,46,No car,0,no malaria,41.8684422268468,male
10172,32.6370554340508,-25.0237287787202,6,12,No car,2,no malaria,29.2504567952228,female
10173,32.6461689101591,-25.0244835848034,5,3,No car,0,malaria,23.7156172256095,male
10174,32.1656564569612,-24.7391485712224,5,17,No car,0,no malaria,44.9044818828228,male
10175,32.7006312303786,-24.5199525659359,3,45,No car,0,malaria,40.0963773081832,male
10176,32.8521831553819,-24.7886450816624,7,6,No car,1,no malaria,57.8984561046916,male
10177,32.6368536169973,-25.0245769844694,3,6,No car,1,no malaria,56.5356648551337,female
10178,32.6496648249818,-25.0174918816239,3,5,No car,2,no malaria,53.4777248583397,male
10179,32.6337981408623,-25.0130062242662,5,17,No car,0,no malaria,35.422493618873,female
10180,32.6547162167013,-25.0164059844641,7,3,No car,3,no malaria,49.2808491404762,male
10181,32.6445620970042,-25.0238567311863,6,38,No car,0,no malaria,38.3876607172594,male
10182,32.637043008521,-25.0263695310536,6,11,No car,5,malaria,31.9846458655351,male
10183,32.5791525154222,-25.0036149724761,9,0,No car,8,malaria,50.0499602230597,male
10184,32.6260406705675,-25.0528578103198,10,18,No car,5,no malaria,26.5891162901291,male
10185,32.6578809585547,-25.023744937174,8,14,No car,5,malaria,31.5874063295038,male
10186,32.6488619361546,-24.9635826413556,8,8,No car,7,no malaria,41.5035710067932,male
10187,32.6576396271089,-25.0679971427218,5,0,No car,1,no malaria,27.0274974229865,female
10188,32.6419060523189,-24.7398842650868,3,11,No car,0,no malaria,29.2489311225248,male
10189,32.5942684510555,-25.0642208990612,6,15,No car,1,malaria,19.084949538418,male
10190,32.4999142485365,-24.9061885201929,5,23,No car,1,no malaria,26.2040142325686,female
10192,32.6514520694079,-25.0413469281472,5,18,No car,2,no malaria,29.3321642119875,male
10194,32.6263610115017,-25.0902702167573,6,4,No car,5,no malaria,57.5647402259146,male
10195,32.9210778245441,-24.8542888039721,7,11,No car,4,malaria,17.5884364518461,male
10196,32.685785857976,-25.0045220343258,7,1,No car,3,no malaria,32.7612918763286,male
10197,32.4825530569423,-25.0887477085638,5,7,No car,0,no malaria,17.044082969102,male
10198,32.5769512436636,-24.9981675423022,8,3,No car,0,no malaria,32.2967353442068,male
10199,32.1412724135693,-24.7874835279151,7,0,No car,1,malaria,33.902822899949,male
10200,32.5236198548536,-24.8274386460415,6,3,Has car,0,no malaria,37.8231855881385,male
10201,32.650495842575,-25.0154378637578,6,8,No car,3,malaria,33.1322673123033,female
10202,32.5421025439062,-25.0811780087636,6,4,No car,0,no malaria,61.8910531964411,male
10203,32.641683060504,-25.0206160639207,3,16,No car,1,no malaria,61.6777675174919,male
10204,32.6489132607492,-25.0150571195338,6,2,No car,2,malaria,29.8542634101353,male
10205,32.8610752093718,-24.8039873500863,7,33,No car,5,no malaria,20.6651748543701,male
10206,32.7145311922543,-25.0036233362278,8,27,No car,1,no malaria,29.688392203674,male
10207,32.6565626639758,-24.5824401572123,8,2,No car,0,no malaria,17.2301731596226,male
10208,32.6904233663224,-25.0128329855161,7,0,No car,5,no malaria,34.7078795853445,male
10209,32.6467601127638,-25.031010141498,4,3,No car,2,no malaria,23.2178668684859,male
10210,32.6582697496943,-24.9652693103177,8,3,No car,7,no malaria,26.4659402729877,male
10211,32.7657219924725,-24.9541326429574,4,11,No car,0,malaria,50.8130397924429,male
10212,32.6492557888043,-25.0179949825723,4,7,No car,0,malaria,24.726151712809,female
10213,32.5995074313515,-25.0003357642221,5,14,No car,4,no malaria,19.5450572499213,male
10214,32.6340760918585,-25.0248514934754,9,7,No car,7,no malaria,60.4130335646511,male
10215,32.6584133904594,-25.0088298938018,4,6,No car,2,no malaria,36.0942185190125,female
10216,32.6143849593938,-24.9950084651774,8,1,No car,4,malaria,32.0983857046432,male
10217,32.4863819246437,-25.1619963122861,2,13,No car,0,no malaria,15.7672970129458,male
10218,32.6522211719024,-25.014616643085,3,0,No car,0,no malaria,16.8797610930558,male
10219,32.6464401764377,-24.9583275279188,8,4,No car,4,no malaria,53.0010364603363,male
10220,32.6293290327758,-25.052292976611,4,4,No car,2,no malaria,41.8690361535991,male
10221,32.634940654714,-25.0286193828716,3,27,No car,2,no malaria,35.3248757506494,male
10222,32.381632882041,-24.5860285125171,5,13,No car,0,no malaria,25.2503550657369,male
10223,32.6671081947901,-25.0374580597848,5,8,Has car,3,no malaria,69.3272144950949,male
10224,32.5376396430063,-25.0307934493747,5,5,No car,2,no malaria,63.0973457231582,male
10225,32.6472243570535,-25.0186983122385,5,7,No car,2,no malaria,72.3759918811137,male
10226,32.6519840410085,-25.0226340137455,2,8,No car,0,malaria,40.4341982684032,male
10227,32.6423839426957,-25.0167406362207,12,15,No car,6,no malaria,16.5623884826592,male
10228,32.64687825737,-25.0366813421682,7,35,No car,1,no malaria,32.9568678095012,male
